name,ticker,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
HORIZON PHARMACIES INC,HZP,1036260,439902107,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Pharmaceutical Retailers,5912,Retail Trade,Retail-Drug Stores And Proprietary Stores,,Retail,USD,Texas; U.S.A,13cee90f18be9928fffd9da44e3a80f9
ASURA DEVELOPMENT GROUP INC,IAGI,1077634,44920E104 58500L106 44920E203,NYSEMKT,True,Domestic Common Stock,Communication Services,Telecom Services,4899,Transportation Communications Electric Gas And Sanitary Service,Communications Services Nec,,Communication,USD,Arizona; U.S.A,e6eaa165720f2cb91bc9ba0ce504b187
INTER-ATLANTIC FINANCIAL INC,IAN,1389771,45890H100 45890H209,NYSEMKT,True,Domestic Common Stock,Financial Services,Insurance - Life,6321,Finance Insurance And Real Estate,Accident & Health Insurance,,Insurance,USD,United States; U.S.A,0b8bff97950d5e11b325c93a074665b8
I-80 GOLD CORP,IAUX,1853962,44955L106,NYSEMKT,False,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Nevada; U.S.A,4ab15917c4b2d9b2c9ee6bbf801362fc
INTERNATIONAL ABSORBENTS INC,IAX,813634,45885E203 45885E104,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Packaging & Containers,2670,Manufacturing,Converted Paper & Paperboard Prods (No Contaners/Boxes),,Business Supplies,USD,British Columbia; Canada,be7fabe9d7b0bbe66fc445862c46e26e
INTERACTIVE BRAND DEVELOPMENT INC,IBDI,842927,458404100 141637603,NYSEMKT,True,Domestic Common Stock,Technology,Software - Application,7389,Services,Services-Business Services Nec,,Business Services,USD,Florida; U.S.A,beba0bea1926b639927a8060e348505a
IBIO INC,IBIO,1420720,451033203 451033104 451033609 451033708 45107K102,NYSEMKT,False,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,New York; U.S.A,2206b205d339e501281b58ece945f126
INDEPENDENT BANKSHARES INC,IBK,318870,453841207,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6021,Finance Insurance And Real Estate,National Commercial Banks,,Banking,USD,Texas; U.S.A,a19391fd237752a2a0052611e021f0bf
INVESTORS CAPITAL HOLDINGS LTD,ICH,1001871,46147M108,NYSEMKT,True,Domestic Common Stock,Financial Services,Capital Markets,6211,Finance Insurance And Real Estate,Security Brokers Dealers & Flotation Companies,,Trading,USD,Massachusetts; U.S.A,a1014a48f10b07e0d2e7ed9c3bdab98c
IMPAC COMMERCIAL HOLDINGS INC,ICH1,1036615,44968J106 45254R108,NYSEMKT,True,Domestic Common Stock,Real Estate,REIT - Mortgage,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,New York; U.S.A,aef0c9572d0db8f66b95a82fe95e336b
INTELLICALL INC,ICL1,818674,45815C103,NYSEMKT,True,Domestic Common Stock,Technology,Communication Equipment,3661,Manufacturing,Telephone & Telegraph Apparatus,,Electronic Equipment,USD,Texas; U.S.A,d18fe75a572b628164cb96f42a4bbb82
INTERNATIONAL COMFORT PRODUCTS CORP,ICP,316218,45821E101,NYSEMKT,True,Domestic Common Stock,Basic Materials,Building Products & Equipment,3585,Manufacturing,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,,Machinery,USD,Tennessee; U.S.A,f7d01ab8aa37f1e65a812e3afeaa6f92
PACKAGED ICE INC,ICY,917731,695148106,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Packaged Foods,2090,Manufacturing,Miscellaneous Food Preparations & Kindred Products,,Food Products,USD,Texas; U.S.A,cd83a9f23cad80df6045ba4fdd43ef4c
PARTS ID INC,IDICQ,1698113,524643103 702141102 524643202,NYSEMKT,True,Domestic Common Stock Primary Class,Consumer Cyclical,Auto Parts,7311,Services,Services-Advertising Agencies,,Business Services,USD,Ohio; U.S.A,a929cbafa872491b171f6a6bf9f97041
IDAHO STRATEGIC RESOURCES INC,IDR,1030192,645827205 645827106,NYSEMKT,False,Domestic Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,Idaho; U.S.A,f553fc83eb39ed53ed12bda2b93afaba
IDW MEDIA HOLDINGS INC,IDWM,1463833,44951N106 22944D104 22944D203,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Publishing,7310,Services,Services-Advertising,,Business Services,USD,New Jersey; U.S.A,176f2f4eabeb16700452fa7c115547dc
IVANHOE ELECTRIC INC,IE,1879016,46578C108,NYSEMKT,False,Domestic Common Stock,Basic Materials,Copper,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,5a5fb13575dffbd2a4c78f177e531cbc
IGC PHARMA INC,IGC,1326205,45408X308 45408X100 45408X209,NYSEMKT,False,Domestic Common Stock,Healthcare,Biotechnology,5065,Wholesale Trade,Wholesale-Electronic Parts & Equipment Nec,,Wholesale,USD,Maryland; U.S.A,313e19291f27711012c7e1469b1af7a6
INTERSTATE GENERAL CO L P,IGLPA,807364,460885106 460885205,NYSEMKT,True,Domestic Common Stock,Real Estate,Real Estate - Diversified,6552,Finance Insurance And Real Estate,Land Subdividers & Developers (No Cemeteries),,Real Estate,USD,Virginia; U.S.A,b27d2fc9472ead8c3c571f316449005e
ICH CORP,IH1,49588,44926L300,NYSEMKT,True,Domestic Common Stock,Financial Services,Insurance - Life,6321,Finance Insurance And Real Estate,Accident & Health Insurance,,Insurance,USD,California; U.S.A,f0d569f18acef5b6f05a1d1a75897508
INFORMATION HOLDINGS INC,IHI1,1063744,456727106,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Publishing,2731,Manufacturing,Books: Publishing Or Publishing & Printing,,Printing and Publishing,USD,Connecticut; U.S.A,61ee486bc94fae1445db1d2f4267ffa3
IMPERIAL SUGAR CO,IHK,831327,452835101,NYSEMKT,True,Domestic Common Stock,Consumer Defensive,Confectioners,2060,Manufacturing,Sugar & Confectionery Products,,Food Products,USD,Texas; U.S.A,6b11b1ad7cb0509b6f24a04ecc8d0615
INNSUITES HOSPITALITY TRUST,IHT,82473,457919108 756125100,NYSEMKT,False,Domestic Common Stock,Real Estate,REIT - Hotel & Motel,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,Arizona; U.S.A,83cabf7475d25a3063c1367c3045421f
INTERNATIONAL AIRLINE SUPPORT GROUP INC,ILAS,859307,458865201,NYSEMKT,True,Domestic Common Stock,Industrials,Airports & Air Services,5080,Wholesale Trade,Wholesale-Machinery Equipment & Supplies,,Wholesale,USD,Georgia; U.S.A,4e26f12df7d1c549cf34406c18cc543d
ISOLAGEN INC,ILEIQ,357097,46488N103,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,Pennsylvania; U.S.A,7738c6171a8d2c6193b54964ebd682fa
INTERLOTT TECHNOLOGIES INC,ILI1,873998,458764107,NYSEMKT,True,Domestic Common Stock,Industrials,Specialty Industrial Machinery,3580,Manufacturing,Refrigeration & Service Industry Machinery,,Machinery,USD,Ohio; U.S.A,5525f9c69ee0cb0164490c2dc9e744d1
INTERLEUKIN GENETICS INC,ILIU,1037649,458738101 584981104,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2835,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products,USD,Massachusetts; U.S.A,23e98ba8c93b412ed61f80f8577bb20f
ILINC COMMUNICATIONS INC,ILNC,1042291,26841E107 451724108 709637102,NYSEMKT,True,Domestic Common Stock,Communication Services,Internet Content & Information,7370,Services,Services-Computer Programming Data Processing Etc.,,Business Services,USD,Arizona; U.S.A,cec9bef0787a0d477bb358d3664c0d0f
ILX RESORTS INC,ILXRQ,819551,449661503 449661107,NYSEMKT,True,Domestic Common Stock,Real Estate,Real Estate - Diversified,6532,Finance Insurance And Real Estate,Real Estate Dealers (For Their Own Account),,Real Estate,USD,Arizona; U.S.A,b77ba2b5fadee128d71ef776d9a7f6af
INVERNESS MEDICAL TECHNOLOGY INC,IMA1,915901,81631R107 461268104,NYSEMKT,True,Domestic Common Stock,Healthcare,Diagnostics & Research,3826,Manufacturing,Laboratory Analytical Instruments,,Measuring and Control Equipment,USD,Massachusetts; U.S.A,554986d5cb36402c1bc77cedcc6c1417
MIRAMAR MINING CORP,MNG,940947,60466E100,NYSEMKT,True,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,CAD,British Columbia; Canada,207e89f12375b0551adfbbcc84641bfc
IMPERIAL OIL LTD,IMO,49938,453038408,NYSEMKT,False,Domestic Common Stock,Energy,Oil & Gas Integrated,2911,Manufacturing,Petroleum Refining,,Petroleum and Natural Gas,CAD,Alberta; Canada,52f7e7718707651b5823a8fadc02dc57
IMPAC MORTGAGE HOLDINGS INC,IMPH,1000298,45254P508 45254P102 452922107,NYSEMKT,True,Domestic Common Stock,Financial Services,Mortgage Finance,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,California; U.S.A,fb7d037cbdb635f62e187ed41f7b4d7f
SECURE POINT TECHNOLOGIES INC,IMSCQ,1068874,45320R108,NYSEMKT,True,Domestic Common Stock,Technology,Scientific & Technical Instruments,3829,Manufacturing,Measuring & Controlling Devices Nec,,Measuring and Control Equipment,USD,Massachusetts; U.S.A,3e4c4d6e739814aff8b3baf41f76cea5
IMMUNOCELLULAR THERAPEUTICS LTD,IMUC,822411,452536105 452536204 452536402,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,California; U.S.A,404412eb52ae47e5bd4ee547c627db19
COMMUNITY INDEPENDENT BANK INC,INB1,760993,203712104,NYSEMKT,True,Domestic Common Stock,Financial Services,Banks - Regional,6021,Finance Insurance And Real Estate,National Commercial Banks,,Banking,USD,Pennsylvania; U.S.A,07e585298c3c0d41a3e3a140faa9219c
INDONESIA ENERGY CORP LTD,INDO,1757840,G4760X102,NYSEMKT,False,ADR Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Indonesia,b4f759dedb33246624d55b6443a72391
INFUSYSTEM HOLDINGS INC,INFU,1337013,45685K102 411357106 411357205,NYSEMKT,False,Domestic Common Stock,Healthcare,Medical Instruments & Supplies,3841,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,USD,Michigan; U.S.A,dfe7f1ddfafbf7cce3f9cc1a3790f8cb
INTEGRA INC,INGA,915859,03759T103 45811M105,NYSEMKT,True,Domestic Common Stock,Healthcare,Medical Care Facilities,8093,Services,Services-Specialty Outpatient Facilities Nec,,Healthcare,USD,Pennsylvania; U.S.A,02e6e3cf2a04f1218b1cac2499ac006d
INTELLINETICS INC,INLX,1081745,45825X204 37938V209,NYSEMKT,False,Domestic Common Stock,Technology,Software - Application,7372,Services,Services-Prepackaged Software,,Business Services,USD,Ohio; U.S.A,7be000a4bb1013c58e45d4171c1a7fb8
INSITE VISION INC,INSV,802724,457660108,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,California; U.S.A,9a3c0d1368d56ce40a758f5d94fb20a8
INTEST CORP,INTT,1036262,461147100,NYSEMKT,False,Domestic Common Stock,Technology,Semiconductor Equipment & Materials,3825,Manufacturing,Instruments For Meas & Testing Of Electricity & Elec Signals,,Measuring and Control Equipment,USD,New Jersey; U.S.A,10747c703325163a464ed88cc9b7dbd6
INUVO INC,INUV,829323,46122W204 46122W105 88409N101 125318105 500747100,NYSEMKT,False,Domestic Common Stock,Communication Services,Advertising Agencies,7310,Services,Services-Advertising,,Business Services,USD,Arkansas; U.S.A,24898bb61cc932923b4f0931565be891
INVITEL HOLDINGS A,INVHY,1450598,46186X106,NYSEMKT,True,ADR Common Stock,Communication Services,Telecom Services,4899,Transportation Communications Electric Gas And Sanitary Service,Communications Services Nec,,Communication,EUR,Hungary,79620341efaebc025a4c2022dd4352bc
INTEGRATED ORTHOPEDICS INC,IOI,807144,233295104 45812S101 73932E109,NYSEMKT,True,Domestic Common Stock,Healthcare,Health Information Services,8000,Services,Services-Health Services,,Healthcare,USD,Texas; U.S.A,a3561eee693ed8c2091d45575af97fb5
INCOME OPPORTUNITY REALTY INVESTORS INC,IOR,949961,452926108,NYSEMKT,False,Domestic Common Stock,Financial Services,Mortgage Finance,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,Texas; U.S.A,83c0bae490d87ab9d93a4f6a40465e61
IPC INFORMATION SYSTEMS INC,IPI1,923071,44980K107,NYSEMKT,True,Domestic Common Stock,Technology,Communication Equipment,3661,Manufacturing,Telephone & Telegraph Apparatus,,Electronic Equipment,USD,New York; U.S.A,13301a68fa8f495b156a7788f23e3c6c
IMPERIAL PARKING CORP,IPK1,1103389,453077109,NYSEMKT,True,Domestic Common Stock,Consumer Cyclical,Personal Services,7500,Services,Services-Automotive Repair Services & Parking,,Personal Services,USD,Delaware; U.S.A,31177737c172afbf63a456b055fae7f3
ISSUER DIRECT CORP,ISDR,843006,46520M204 255908402 255908105 46520M105,NYSEMKT,False,Domestic Common Stock,Technology,Software - Application,2750,Manufacturing,Commercial Printing,,Business Services,USD,North Carolina; U.S.A,134e10dc99d14c05340c840fccca535b
INSTRON CORP,ISN,50716,457776102,NYSEMKT,True,Domestic Common Stock,Technology,Scientific & Technical Instruments,3829,Manufacturing,Measuring & Controlling Devices Nec,,Measuring and Control Equipment,USD,Massachusetts; U.S.A,0a0ea5152ec2513c6283534fc2d6a7e0
